"","date_id","calendar_date","year_num","month_num","day_num","week_num","week_num_year","year_week_num","day_name","day_name_abbrev","day_number","weekend_ind","season","event_name","event_type","holiday_ind"
"7647",20001210,2000-12-10,2000,4,10,50,2000,"2000-50","Sunday","Sun",1,TRUE,"Spring",NA,NA,FALSE
"7648",20001211,2000-12-11,2000,4,11,50,2000,"2000-50","Monday","Mon",2,FALSE,"Spring",NA,NA,FALSE
"7649",20001212,2000-12-12,2000,4,12,50,2000,"2000-50","Tuesday","Tue",3,FALSE,"Spring",NA,NA,FALSE
"7650",20001213,2000-12-13,2000,4,13,50,2000,"2000-50","Wednesday","Wed",4,FALSE,"Spring",NA,NA,FALSE
"7651",20001214,2000-12-14,2000,4,14,50,2000,"2000-50","Thursday","Thu",5,FALSE,"Spring",NA,NA,FALSE
"7652",20001215,2000-12-15,2000,4,15,51,2000,"2000-51","Friday","Fri",6,FALSE,"Spring",NA,NA,FALSE
"7653",20001216,2000-12-16,2000,4,16,51,2000,"2000-51","Saturday","Sat",7,TRUE,"Spring",NA,NA,FALSE
"7654",20001217,2000-12-17,2000,4,17,51,2000,"2000-51","Sunday","Sun",1,TRUE,"Spring",NA,NA,FALSE
"7655",20001218,2000-12-18,2000,4,18,51,2000,"2000-51","Monday","Mon",2,FALSE,"Spring",NA,NA,FALSE
"7656",20001219,2000-12-19,2000,4,19,51,2000,"2000-51","Tuesday","Tue",3,FALSE,"Spring",NA,NA,FALSE
"7657",20001220,2000-12-20,2000,4,20,51,2000,"2000-51","Wednesday","Wed",4,FALSE,"Spring",NA,NA,FALSE
"7658",20001221,2000-12-21,2000,4,21,51,2000,"2000-51","Thursday","Thu",5,FALSE,"Spring",NA,NA,FALSE
"7659",20001222,2000-12-22,2000,4,22,52,2000,"2000-52","Friday","Fri",6,FALSE,"Spring",NA,NA,FALSE
"7660",20001223,2000-12-23,2000,4,23,52,2000,"2000-52","Saturday","Sat",7,TRUE,"Spring",NA,NA,FALSE
"7661",20001224,2000-12-24,2000,4,24,52,2000,"2000-52","Sunday","Sun",1,TRUE,"Spring",NA,NA,FALSE
"7662",20001225,2000-12-25,2000,4,25,52,2000,"2000-52","Monday","Mon",2,FALSE,"Spring","Christmas Day","National holiday, Christian",TRUE
"7663",20001226,2000-12-26,2000,4,26,52,2000,"2000-52","Tuesday","Tue",3,FALSE,"Spring",NA,NA,FALSE
"7664",20001227,2000-12-27,2000,4,27,52,2000,"2000-52","Wednesday","Wed",4,FALSE,"Spring",NA,NA,FALSE
"7665",20001228,2000-12-28,2000,4,28,52,2000,"2000-52","Thursday","Thu",5,FALSE,"Spring",NA,NA,FALSE
"7666",20001229,2000-12-29,2000,4,29,1,2001,"2001-01","Friday","Fri",6,FALSE,"Spring",NA,NA,FALSE
"7667",20001230,2000-12-30,2000,4,30,1,2001,"2001-01","Saturday","Sat",7,TRUE,"Spring",NA,NA,FALSE
"7668",20001231,2000-12-31,2000,4,31,1,2001,"2001-01","Sunday","Sun",1,TRUE,"Spring",NA,NA,FALSE
"7669",20010101,2001-01-01,2001,1,1,1,2001,"2001-01","Monday","Mon",2,FALSE,"Winter","New Year's Day","National holiday",TRUE
"7670",20010102,2001-01-02,2001,1,2,1,2001,"2001-01","Tuesday","Tue",3,FALSE,"Winter",NA,NA,FALSE
"7671",20010103,2001-01-03,2001,1,3,1,2001,"2001-01","Wednesday","Wed",4,FALSE,"Winter",NA,NA,FALSE
"7672",20010104,2001-01-04,2001,1,4,1,2001,"2001-01","Thursday","Thu",5,FALSE,"Winter",NA,NA,FALSE
"7673",20010105,2001-01-05,2001,1,5,2,2001,"2001-02","Friday","Fri",6,FALSE,"Winter",NA,NA,FALSE
"7674",20010106,2001-01-06,2001,1,6,2,2001,"2001-02","Saturday","Sat",7,TRUE,"Winter",NA,NA,FALSE
"7675",20010107,2001-01-07,2001,1,7,2,2001,"2001-02","Sunday","Sun",1,TRUE,"Winter",NA,NA,FALSE
"7676",20010108,2001-01-08,2001,1,8,2,2001,"2001-02","Monday","Mon",2,FALSE,"Winter",NA,NA,FALSE
"7677",20010109,2001-01-09,2001,1,9,2,2001,"2001-02","Tuesday","Tue",3,FALSE,"Winter",NA,NA,FALSE
"7678",20010110,2001-01-10,2001,1,10,2,2001,"2001-02","Wednesday","Wed",4,FALSE,"Winter",NA,NA,FALSE
"7679",20010111,2001-01-11,2001,1,11,2,2001,"2001-02","Thursday","Thu",5,FALSE,"Winter",NA,NA,FALSE
"7680",20010112,2001-01-12,2001,1,12,3,2001,"2001-03","Friday","Fri",6,FALSE,"Winter",NA,NA,FALSE
"7681",20010113,2001-01-13,2001,1,13,3,2001,"2001-03","Saturday","Sat",7,TRUE,"Winter",NA,NA,FALSE
"7682",20010114,2001-01-14,2001,1,14,3,2001,"2001-03","Sunday","Sun",1,TRUE,"Winter",NA,NA,FALSE
"7683",20010115,2001-01-15,2001,1,15,3,2001,"2001-03","Monday","Mon",2,FALSE,"Winter","Martin Luther King Jr. Day","National holiday",TRUE
"7684",20010116,2001-01-16,2001,1,16,3,2001,"2001-03","Tuesday","Tue",3,FALSE,"Winter",NA,NA,FALSE
"7685",20010117,2001-01-17,2001,1,17,3,2001,"2001-03","Wednesday","Wed",4,FALSE,"Winter",NA,NA,FALSE
"7686",20010118,2001-01-18,2001,1,18,3,2001,"2001-03","Thursday","Thu",5,FALSE,"Winter",NA,NA,FALSE
"7687",20010119,2001-01-19,2001,1,19,4,2001,"2001-04","Friday","Fri",6,FALSE,"Winter",NA,NA,FALSE
"7688",20010120,2001-01-20,2001,1,20,4,2001,"2001-04","Saturday","Sat",7,TRUE,"Winter",NA,NA,FALSE
"7689",20010121,2001-01-21,2001,1,21,4,2001,"2001-04","Sunday","Sun",1,TRUE,"Winter",NA,NA,FALSE
"7690",20010122,2001-01-22,2001,1,22,4,2001,"2001-04","Monday","Mon",2,FALSE,"Winter",NA,NA,FALSE
"7691",20010123,2001-01-23,2001,1,23,4,2001,"2001-04","Tuesday","Tue",3,FALSE,"Winter",NA,NA,FALSE
"7692",20010124,2001-01-24,2001,1,24,4,2001,"2001-04","Wednesday","Wed",4,FALSE,"Winter",NA,NA,FALSE
"7693",20010125,2001-01-25,2001,1,25,4,2001,"2001-04","Thursday","Thu",5,FALSE,"Winter",NA,NA,FALSE
"7694",20010126,2001-01-26,2001,1,26,5,2001,"2001-05","Friday","Fri",6,FALSE,"Winter",NA,NA,FALSE
"7695",20010127,2001-01-27,2001,1,27,5,2001,"2001-05","Saturday","Sat",7,TRUE,"Winter",NA,NA,FALSE
"7696",20010128,2001-01-28,2001,1,28,5,2001,"2001-05","Sunday","Sun",1,TRUE,"Winter",NA,NA,FALSE
"7697",20010129,2001-01-29,2001,1,29,5,2001,"2001-05","Monday","Mon",2,FALSE,"Winter",NA,NA,FALSE
"7698",20010130,2001-01-30,2001,1,30,5,2001,"2001-05","Tuesday","Tue",3,FALSE,"Winter",NA,NA,FALSE
"7699",20010131,2001-01-31,2001,1,31,5,2001,"2001-05","Wednesday","Wed",4,FALSE,"Winter",NA,NA,FALSE
"7700",20010201,2001-02-01,2001,1,1,5,2001,"2001-05","Thursday","Thu",5,FALSE,"Winter",NA,NA,FALSE
"7701",20010202,2001-02-02,2001,1,2,6,2001,"2001-06","Friday","Fri",6,FALSE,"Winter",NA,NA,FALSE
"7702",20010203,2001-02-03,2001,1,3,6,2001,"2001-06","Saturday","Sat",7,TRUE,"Winter",NA,NA,FALSE
"7703",20010204,2001-02-04,2001,1,4,6,2001,"2001-06","Sunday","Sun",1,TRUE,"Winter",NA,NA,FALSE
"7704",20010205,2001-02-05,2001,1,5,6,2001,"2001-06","Monday","Mon",2,FALSE,"Winter",NA,NA,FALSE
"7705",20010206,2001-02-06,2001,1,6,6,2001,"2001-06","Tuesday","Tue",3,FALSE,"Winter",NA,NA,FALSE
"7706",20010207,2001-02-07,2001,1,7,6,2001,"2001-06","Wednesday","Wed",4,FALSE,"Winter",NA,NA,FALSE
"7707",20010208,2001-02-08,2001,1,8,6,2001,"2001-06","Thursday","Thu",5,FALSE,"Winter",NA,NA,FALSE
"7708",20010209,2001-02-09,2001,1,9,7,2001,"2001-07","Friday","Fri",6,FALSE,"Winter",NA,NA,FALSE
"7709",20010210,2001-02-10,2001,1,10,7,2001,"2001-07","Saturday","Sat",7,TRUE,"Winter",NA,NA,FALSE
"7710",20010211,2001-02-11,2001,1,11,7,2001,"2001-07","Sunday","Sun",1,TRUE,"Winter",NA,NA,FALSE
"7711",20010212,2001-02-12,2001,1,12,7,2001,"2001-07","Monday","Mon",2,FALSE,"Winter",NA,NA,FALSE
"7712",20010213,2001-02-13,2001,1,13,7,2001,"2001-07","Tuesday","Tue",3,FALSE,"Winter",NA,NA,FALSE
"7713",20010214,2001-02-14,2001,1,14,7,2001,"2001-07","Wednesday","Wed",4,FALSE,"Winter","Valentine's Day","Observance",FALSE
"7714",20010215,2001-02-15,2001,1,15,7,2001,"2001-07","Thursday","Thu",5,FALSE,"Winter",NA,NA,FALSE
"7715",20010216,2001-02-16,2001,1,16,8,2001,"2001-08","Friday","Fri",6,FALSE,"Winter",NA,NA,FALSE
"7716",20010217,2001-02-17,2001,1,17,8,2001,"2001-08","Saturday","Sat",7,TRUE,"Winter",NA,NA,FALSE
"7717",20010218,2001-02-18,2001,1,18,8,2001,"2001-08","Sunday","Sun",1,TRUE,"Winter",NA,NA,FALSE
"7718",20010219,2001-02-19,2001,1,19,8,2001,"2001-08","Monday","Mon",2,FALSE,"Winter","Presidents' Day","National holiday",TRUE
"7719",20010220,2001-02-20,2001,1,20,8,2001,"2001-08","Tuesday","Tue",3,FALSE,"Winter",NA,NA,FALSE
"7720",20010221,2001-02-21,2001,1,21,8,2001,"2001-08","Wednesday","Wed",4,FALSE,"Winter",NA,NA,FALSE
"7721",20010222,2001-02-22,2001,1,22,8,2001,"2001-08","Thursday","Thu",5,FALSE,"Winter",NA,NA,FALSE
"7722",20010223,2001-02-23,2001,1,23,9,2001,"2001-09","Friday","Fri",6,FALSE,"Winter",NA,NA,FALSE
"7723",20010224,2001-02-24,2001,1,24,9,2001,"2001-09","Saturday","Sat",7,TRUE,"Winter",NA,NA,FALSE
"7724",20010225,2001-02-25,2001,1,25,9,2001,"2001-09","Sunday","Sun",1,TRUE,"Winter",NA,NA,FALSE
"7725",20010226,2001-02-26,2001,1,26,9,2001,"2001-09","Monday","Mon",2,FALSE,"Winter",NA,NA,FALSE
"7726",20010227,2001-02-27,2001,1,27,9,2001,"2001-09","Tuesday","Tue",3,FALSE,"Winter",NA,NA,FALSE
"7727",20010228,2001-02-28,2001,1,28,9,2001,"2001-09","Wednesday","Wed",4,FALSE,"Winter",NA,NA,FALSE
"7728",20010301,2001-03-01,2001,1,1,9,2001,"2001-09","Thursday","Thu",5,FALSE,"Winter",NA,NA,FALSE
"7729",20010302,2001-03-02,2001,1,2,10,2001,"2001-10","Friday","Fri",6,FALSE,"Winter",NA,NA,FALSE
"7730",20010303,2001-03-03,2001,1,3,10,2001,"2001-10","Saturday","Sat",7,TRUE,"Winter",NA,NA,FALSE
"7731",20010304,2001-03-04,2001,1,4,10,2001,"2001-10","Sunday","Sun",1,TRUE,"Winter",NA,NA,FALSE
"7732",20010305,2001-03-05,2001,1,5,10,2001,"2001-10","Monday","Mon",2,FALSE,"Winter",NA,NA,FALSE
"7733",20010306,2001-03-06,2001,1,6,10,2001,"2001-10","Tuesday","Tue",3,FALSE,"Winter",NA,NA,FALSE
"7734",20010307,2001-03-07,2001,1,7,10,2001,"2001-10","Wednesday","Wed",4,FALSE,"Winter",NA,NA,FALSE
"7735",20010308,2001-03-08,2001,1,8,10,2001,"2001-10","Thursday","Thu",5,FALSE,"Winter",NA,NA,FALSE
"7736",20010309,2001-03-09,2001,1,9,11,2001,"2001-11","Friday","Fri",6,FALSE,"Winter",NA,NA,FALSE
"7737",20010310,2001-03-10,2001,1,10,11,2001,"2001-11","Saturday","Sat",7,TRUE,"Winter",NA,NA,FALSE
"7738",20010311,2001-03-11,2001,1,11,11,2001,"2001-11","Sunday","Sun",1,TRUE,"Winter",NA,NA,FALSE
"7739",20010312,2001-03-12,2001,1,12,11,2001,"2001-11","Monday","Mon",2,FALSE,"Winter",NA,NA,FALSE
"7740",20010313,2001-03-13,2001,1,13,11,2001,"2001-11","Tuesday","Tue",3,FALSE,"Winter",NA,NA,FALSE
"7741",20010314,2001-03-14,2001,1,14,11,2001,"2001-11","Wednesday","Wed",4,FALSE,"Winter",NA,NA,FALSE
"7742",20010315,2001-03-15,2001,1,15,11,2001,"2001-11","Thursday","Thu",5,FALSE,"Winter",NA,NA,FALSE
"7743",20010316,2001-03-16,2001,1,16,12,2001,"2001-12","Friday","Fri",6,FALSE,"Winter",NA,NA,FALSE
"7744",20010317,2001-03-17,2001,1,17,12,2001,"2001-12","Saturday","Sat",7,TRUE,"Winter",NA,NA,FALSE
"7745",20010318,2001-03-18,2001,1,18,12,2001,"2001-12","Sunday","Sun",1,TRUE,"Winter",NA,NA,FALSE
"7746",20010319,2001-03-19,2001,1,19,12,2001,"2001-12","Monday","Mon",2,FALSE,"Winter",NA,NA,FALSE
"7747",20010320,2001-03-20,2001,1,20,12,2001,"2001-12","Tuesday","Tue",3,FALSE,"Winter",NA,NA,FALSE
"7748",20010321,2001-03-21,2001,1,21,12,2001,"2001-12","Wednesday","Wed",4,FALSE,"Winter",NA,NA,FALSE
"7749",20010322,2001-03-22,2001,1,22,12,2001,"2001-12","Thursday","Thu",5,FALSE,"Winter",NA,NA,FALSE
"7750",20010323,2001-03-23,2001,1,23,13,2001,"2001-13","Friday","Fri",6,FALSE,"Winter",NA,NA,FALSE
"7751",20010324,2001-03-24,2001,1,24,13,2001,"2001-13","Saturday","Sat",7,TRUE,"Winter",NA,NA,FALSE
"7752",20010325,2001-03-25,2001,1,25,13,2001,"2001-13","Sunday","Sun",1,TRUE,"Winter","Oscars","Oscars",FALSE
"7753",20010326,2001-03-26,2001,1,26,13,2001,"2001-13","Monday","Mon",2,FALSE,"Winter",NA,NA,FALSE
"7754",20010327,2001-03-27,2001,1,27,13,2001,"2001-13","Tuesday","Tue",3,FALSE,"Winter",NA,NA,FALSE
"7755",20010328,2001-03-28,2001,1,28,13,2001,"2001-13","Wednesday","Wed",4,FALSE,"Winter",NA,NA,FALSE
"7756",20010329,2001-03-29,2001,1,29,13,2001,"2001-13","Thursday","Thu",5,FALSE,"Winter",NA,NA,FALSE
"7757",20010330,2001-03-30,2001,1,30,14,2001,"2001-14","Friday","Fri",6,FALSE,"Winter",NA,NA,FALSE
"7758",20010331,2001-03-31,2001,1,31,14,2001,"2001-14","Saturday","Sat",7,TRUE,"Winter",NA,NA,FALSE
"7759",20010401,2001-04-01,2001,2,1,14,2001,"2001-14","Sunday","Sun",1,TRUE,"Winter",NA,NA,FALSE
"7760",20010402,2001-04-02,2001,2,2,14,2001,"2001-14","Monday","Mon",2,FALSE,"Winter",NA,NA,FALSE
"7761",20010403,2001-04-03,2001,2,3,14,2001,"2001-14","Tuesday","Tue",3,FALSE,"Winter",NA,NA,FALSE
"7762",20010404,2001-04-04,2001,2,4,14,2001,"2001-14","Wednesday","Wed",4,FALSE,"Winter",NA,NA,FALSE
"7763",20010405,2001-04-05,2001,2,5,14,2001,"2001-14","Thursday","Thu",5,FALSE,"Winter",NA,NA,FALSE
"7764",20010406,2001-04-06,2001,2,6,15,2001,"2001-15","Friday","Fri",6,FALSE,"Winter",NA,NA,FALSE
"7765",20010407,2001-04-07,2001,2,7,15,2001,"2001-15","Saturday","Sat",7,TRUE,"Winter",NA,NA,FALSE
"7766",20010408,2001-04-08,2001,2,8,15,2001,"2001-15","Sunday","Sun",1,TRUE,"Winter",NA,NA,FALSE
"7767",20010409,2001-04-09,2001,2,9,15,2001,"2001-15","Monday","Mon",2,FALSE,"Winter",NA,NA,FALSE
"7768",20010410,2001-04-10,2001,2,10,15,2001,"2001-15","Tuesday","Tue",3,FALSE,"Winter",NA,NA,FALSE
"7769",20010411,2001-04-11,2001,2,11,15,2001,"2001-15","Wednesday","Wed",4,FALSE,"Winter",NA,NA,FALSE
"7770",20010412,2001-04-12,2001,2,12,15,2001,"2001-15","Thursday","Thu",5,FALSE,"Winter",NA,NA,FALSE
"7771",20010413,2001-04-13,2001,2,13,16,2001,"2001-16","Friday","Fri",6,FALSE,"Winter","Good Friday","Local holiday, Christian",FALSE
"7772",20010414,2001-04-14,2001,2,14,16,2001,"2001-16","Saturday","Sat",7,TRUE,"Winter",NA,NA,FALSE
"7773",20010415,2001-04-15,2001,2,15,16,2001,"2001-16","Sunday","Sun",1,TRUE,"Winter","Easter Sunday","Observance, Christian",FALSE
"7774",20010416,2001-04-16,2001,2,16,16,2001,"2001-16","Monday","Mon",2,FALSE,"Winter","Easter Monday","Observance, Christian",FALSE
"7775",20010417,2001-04-17,2001,2,17,16,2001,"2001-16","Tuesday","Tue",3,FALSE,"Winter",NA,NA,FALSE
"7776",20010418,2001-04-18,2001,2,18,16,2001,"2001-16","Wednesday","Wed",4,FALSE,"Winter",NA,NA,FALSE
"7777",20010419,2001-04-19,2001,2,19,16,2001,"2001-16","Thursday","Thu",5,FALSE,"Winter",NA,NA,FALSE
"7778",20010420,2001-04-20,2001,2,20,17,2001,"2001-17","Friday","Fri",6,FALSE,"Winter",NA,NA,FALSE
"7779",20010421,2001-04-21,2001,2,21,17,2001,"2001-17","Saturday","Sat",7,TRUE,"Winter",NA,NA,FALSE
"7780",20010422,2001-04-22,2001,2,22,17,2001,"2001-17","Sunday","Sun",1,TRUE,"Winter",NA,NA,FALSE
"7781",20010423,2001-04-23,2001,2,23,17,2001,"2001-17","Monday","Mon",2,FALSE,"Winter",NA,NA,FALSE
"7782",20010424,2001-04-24,2001,2,24,17,2001,"2001-17","Tuesday","Tue",3,FALSE,"Winter",NA,NA,FALSE
"7783",20010425,2001-04-25,2001,2,25,17,2001,"2001-17","Wednesday","Wed",4,FALSE,"Winter",NA,NA,FALSE
"7784",20010426,2001-04-26,2001,2,26,17,2001,"2001-17","Thursday","Thu",5,FALSE,"Winter",NA,NA,FALSE
"7785",20010427,2001-04-27,2001,2,27,18,2001,"2001-18","Friday","Fri",6,FALSE,"Winter",NA,NA,FALSE
"7786",20010428,2001-04-28,2001,2,28,18,2001,"2001-18","Saturday","Sat",7,TRUE,"Winter",NA,NA,FALSE
"7787",20010429,2001-04-29,2001,2,29,18,2001,"2001-18","Sunday","Sun",1,TRUE,"Winter",NA,NA,FALSE
"7788",20010430,2001-04-30,2001,2,30,18,2001,"2001-18","Monday","Mon",2,FALSE,"Winter",NA,NA,FALSE
"7789",20010501,2001-05-01,2001,2,1,18,2001,"2001-18","Tuesday","Tue",3,FALSE,"Winter",NA,NA,FALSE
"7790",20010502,2001-05-02,2001,2,2,18,2001,"2001-18","Wednesday","Wed",4,FALSE,"Winter",NA,NA,FALSE
"7791",20010503,2001-05-03,2001,2,3,18,2001,"2001-18","Thursday","Thu",5,FALSE,"Winter",NA,NA,FALSE
"7792",20010504,2001-05-04,2001,2,4,19,2001,"2001-19","Friday","Fri",6,FALSE,"Winter",NA,NA,FALSE
"7793",20010505,2001-05-05,2001,2,5,19,2001,"2001-19","Saturday","Sat",7,TRUE,"Winter",NA,NA,FALSE
"7794",20010506,2001-05-06,2001,2,6,19,2001,"2001-19","Sunday","Sun",1,TRUE,"Winter",NA,NA,FALSE
"7795",20010507,2001-05-07,2001,2,7,19,2001,"2001-19","Monday","Mon",2,FALSE,"Winter",NA,NA,FALSE
"7796",20010508,2001-05-08,2001,2,8,19,2001,"2001-19","Tuesday","Tue",3,FALSE,"Winter",NA,NA,FALSE
"7797",20010509,2001-05-09,2001,2,9,19,2001,"2001-19","Wednesday","Wed",4,FALSE,"Winter",NA,NA,FALSE
"7798",20010510,2001-05-10,2001,2,10,19,2001,"2001-19","Thursday","Thu",5,FALSE,"Winter",NA,NA,FALSE
"7799",20010511,2001-05-11,2001,2,11,20,2001,"2001-20","Friday","Fri",6,FALSE,"Winter",NA,NA,FALSE
"7800",20010512,2001-05-12,2001,2,12,20,2001,"2001-20","Saturday","Sat",7,TRUE,"Winter",NA,NA,FALSE
"7801",20010513,2001-05-13,2001,2,13,20,2001,"2001-20","Sunday","Sun",1,TRUE,"Winter",NA,NA,FALSE
"7802",20010514,2001-05-14,2001,2,14,20,2001,"2001-20","Monday","Mon",2,FALSE,"Winter",NA,NA,FALSE
"7803",20010515,2001-05-15,2001,2,15,20,2001,"2001-20","Tuesday","Tue",3,FALSE,"Winter",NA,NA,FALSE
"7804",20010516,2001-05-16,2001,2,16,20,2001,"2001-20","Wednesday","Wed",4,FALSE,"Winter",NA,NA,FALSE
"7805",20010517,2001-05-17,2001,2,17,20,2001,"2001-20","Thursday","Thu",5,FALSE,"Winter",NA,NA,FALSE
"7806",20010518,2001-05-18,2001,2,18,21,2001,"2001-21","Friday","Fri",6,FALSE,"Winter",NA,NA,FALSE
"7807",20010519,2001-05-19,2001,2,19,21,2001,"2001-21","Saturday","Sat",7,TRUE,"Winter",NA,NA,FALSE
"7808",20010520,2001-05-20,2001,2,20,21,2001,"2001-21","Sunday","Sun",1,TRUE,"Winter",NA,NA,FALSE
"7809",20010521,2001-05-21,2001,2,21,21,2001,"2001-21","Monday","Mon",2,FALSE,"Winter",NA,NA,FALSE
"7810",20010522,2001-05-22,2001,2,22,21,2001,"2001-21","Tuesday","Tue",3,FALSE,"Winter",NA,NA,FALSE
"7811",20010523,2001-05-23,2001,2,23,21,2001,"2001-21","Wednesday","Wed",4,FALSE,"Winter",NA,NA,FALSE
"7812",20010524,2001-05-24,2001,2,24,21,2001,"2001-21","Thursday","Thu",5,FALSE,"Winter",NA,NA,FALSE
"7813",20010525,2001-05-25,2001,2,25,22,2001,"2001-22","Friday","Fri",6,FALSE,"Winter",NA,NA,FALSE
"7814",20010526,2001-05-26,2001,2,26,22,2001,"2001-22","Saturday","Sat",7,TRUE,"Winter",NA,NA,FALSE
"7815",20010527,2001-05-27,2001,2,27,22,2001,"2001-22","Sunday","Sun",1,TRUE,"Winter",NA,NA,FALSE
"7816",20010528,2001-05-28,2001,2,28,22,2001,"2001-22","Monday","Mon",2,FALSE,"Winter","Memorial Day","National holiday",TRUE
"7817",20010529,2001-05-29,2001,2,29,22,2001,"2001-22","Tuesday","Tue",3,FALSE,"Winter",NA,NA,FALSE
"7818",20010530,2001-05-30,2001,2,30,22,2001,"2001-22","Wednesday","Wed",4,FALSE,"Winter",NA,NA,FALSE
"7819",20010531,2001-05-31,2001,2,31,22,2001,"2001-22","Thursday","Thu",5,FALSE,"Winter",NA,NA,FALSE
"7820",20010601,2001-06-01,2001,2,1,23,2001,"2001-23","Friday","Fri",6,FALSE,"Winter",NA,NA,FALSE
"7821",20010602,2001-06-02,2001,2,2,23,2001,"2001-23","Saturday","Sat",7,TRUE,"Winter",NA,NA,FALSE
"7822",20010603,2001-06-03,2001,2,3,23,2001,"2001-23","Sunday","Sun",1,TRUE,"Winter",NA,NA,FALSE
"7823",20010604,2001-06-04,2001,2,4,23,2001,"2001-23","Monday","Mon",2,FALSE,"Winter",NA,NA,FALSE
"7824",20010605,2001-06-05,2001,2,5,23,2001,"2001-23","Tuesday","Tue",3,FALSE,"Winter",NA,NA,FALSE
"7825",20010606,2001-06-06,2001,2,6,23,2001,"2001-23","Wednesday","Wed",4,FALSE,"Winter",NA,NA,FALSE
"7826",20010607,2001-06-07,2001,2,7,23,2001,"2001-23","Thursday","Thu",5,FALSE,"Winter",NA,NA,FALSE
"7827",20010608,2001-06-08,2001,2,8,24,2001,"2001-24","Friday","Fri",6,FALSE,"Winter",NA,NA,FALSE
"7828",20010609,2001-06-09,2001,2,9,24,2001,"2001-24","Saturday","Sat",7,TRUE,"Winter",NA,NA,FALSE
"7829",20010610,2001-06-10,2001,2,10,24,2001,"2001-24","Sunday","Sun",1,TRUE,"Winter",NA,NA,FALSE
"7830",20010611,2001-06-11,2001,2,11,24,2001,"2001-24","Monday","Mon",2,FALSE,"Winter",NA,NA,FALSE
"7831",20010612,2001-06-12,2001,2,12,24,2001,"2001-24","Tuesday","Tue",3,FALSE,"Winter",NA,NA,FALSE
"7832",20010613,2001-06-13,2001,2,13,24,2001,"2001-24","Wednesday","Wed",4,FALSE,"Winter",NA,NA,FALSE
"7833",20010614,2001-06-14,2001,2,14,24,2001,"2001-24","Thursday","Thu",5,FALSE,"Winter",NA,NA,FALSE
"7834",20010615,2001-06-15,2001,2,15,25,2001,"2001-25","Friday","Fri",6,FALSE,"Winter",NA,NA,FALSE
"7835",20010616,2001-06-16,2001,2,16,25,2001,"2001-25","Saturday","Sat",7,TRUE,"Winter",NA,NA,FALSE
"7836",20010617,2001-06-17,2001,2,17,25,2001,"2001-25","Sunday","Sun",1,TRUE,"Winter",NA,NA,FALSE
"7837",20010618,2001-06-18,2001,2,18,25,2001,"2001-25","Monday","Mon",2,FALSE,"Winter",NA,NA,FALSE
"7838",20010619,2001-06-19,2001,2,19,25,2001,"2001-25","Tuesday","Tue",3,FALSE,"Winter",NA,NA,FALSE
"7839",20010620,2001-06-20,2001,2,20,25,2001,"2001-25","Wednesday","Wed",4,FALSE,"Winter",NA,NA,FALSE
"7840",20010621,2001-06-21,2001,2,21,25,2001,"2001-25","Thursday","Thu",5,FALSE,"Winter",NA,NA,FALSE
"7841",20010622,2001-06-22,2001,2,22,26,2001,"2001-26","Friday","Fri",6,FALSE,"Winter",NA,NA,FALSE
"7842",20010623,2001-06-23,2001,2,23,26,2001,"2001-26","Saturday","Sat",7,TRUE,"Winter",NA,NA,FALSE
"7843",20010624,2001-06-24,2001,2,24,26,2001,"2001-26","Sunday","Sun",1,TRUE,"Winter",NA,NA,FALSE
"7844",20010625,2001-06-25,2001,2,25,26,2001,"2001-26","Monday","Mon",2,FALSE,"Winter",NA,NA,FALSE
"7845",20010626,2001-06-26,2001,2,26,26,2001,"2001-26","Tuesday","Tue",3,FALSE,"Winter",NA,NA,FALSE
"7846",20010627,2001-06-27,2001,2,27,26,2001,"2001-26","Wednesday","Wed",4,FALSE,"Winter",NA,NA,FALSE
"7847",20010628,2001-06-28,2001,2,28,26,2001,"2001-26","Thursday","Thu",5,FALSE,"Winter",NA,NA,FALSE
"7848",20010629,2001-06-29,2001,2,29,27,2001,"2001-27","Friday","Fri",6,FALSE,"Winter",NA,NA,FALSE
"7849",20010630,2001-06-30,2001,2,30,27,2001,"2001-27","Saturday","Sat",7,TRUE,"Winter",NA,NA,FALSE
"7850",20010701,2001-07-01,2001,3,1,27,2001,"2001-27","Sunday","Sun",1,TRUE,"Spring",NA,NA,FALSE
"7851",20010702,2001-07-02,2001,3,2,27,2001,"2001-27","Monday","Mon",2,FALSE,"Spring",NA,NA,FALSE
"7852",20010703,2001-07-03,2001,3,3,27,2001,"2001-27","Tuesday","Tue",3,FALSE,"Spring",NA,NA,FALSE
"7853",20010704,2001-07-04,2001,3,4,27,2001,"2001-27","Wednesday","Wed",4,FALSE,"Spring","Independence Day","National holiday",TRUE
"7854",20010705,2001-07-05,2001,3,5,27,2001,"2001-27","Thursday","Thu",5,FALSE,"Spring",NA,NA,FALSE
"7855",20010706,2001-07-06,2001,3,6,28,2001,"2001-28","Friday","Fri",6,FALSE,"Spring",NA,NA,FALSE
"7856",20010707,2001-07-07,2001,3,7,28,2001,"2001-28","Saturday","Sat",7,TRUE,"Spring",NA,NA,FALSE
"7857",20010708,2001-07-08,2001,3,8,28,2001,"2001-28","Sunday","Sun",1,TRUE,"Spring",NA,NA,FALSE
"7858",20010709,2001-07-09,2001,3,9,28,2001,"2001-28","Monday","Mon",2,FALSE,"Spring",NA,NA,FALSE
